gw,provisional,id,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,played,recoveries,red_cards,saves,starts,tackles,threat,total_points,yellow_cards
1,False,332,0,2,28,1,6,2.3,12,0.01,0.01,0.00,0.66,0,0,2.9,False,24.6,90,0,0,0,True,4,0,0,1,6,2.0,10,0
1,False,334,0,0,25,1,7,0.6,7,0.00,0.09,0.09,0.66,0,0,3.3,False,15.6,90,0,0,0,True,1,0,0,1,0,17.0,6,0
1,False,335,0,3,37,1,8,2.3,16,0.05,0.15,0.10,0.66,0,1,6.6,True,47.8,90,0,0,0,True,5,0,0,1,3,16.0,13,0
1,False,336,0,0,10,0,1,14.0,5,0.16,0.16,0.00,0.13,0,0,2.8,False,10.0,24,0,0,0,True,2,0,0,0,2,4.0,1,0
1,False,337,0,0,16,1,0,1.1,7,0.01,0.02,0.01,0.58,0,0,1.6,False,8.0,81,0,0,0,True,6,0,0,1,1,7.0,3,0
1,False,338,0,0,18,1,6,23.3,13,0.04,0.04,0.00,0.66,0,0,4.2,False,18.6,90,0,0,0,True,5,0,0,1,2,0.0,5,0
1,False,339,0,0,3,0,0,0.2,0,0.00,0.00,0.00,0.07,0,0,0.0,False,0.0,8,0,0,0,True,0,0,0,0,0,0.0,1,0
1,False,346,0,0,-2,1,0,0.8,2,0.00,0.13,0.13,0.66,0,0,0.7,False,0.0,90,0,0,0,True,2,0,0,1,0,11.0,1,1
1,False,350,0,0,7,0,2,0.0,0,0.00,0.00,0.00,1.58,2,0,1.8,False,17.8,90,0,0,0,True,6,0,3,1,0,0.0,2,0
1,False,356,0,0,8,0,9,1.6,11,0.01,0.26,0.25,1.58,2,0,5.1,False,25.6,90,0,0,0,True,6,0,0,1,2,24.0,2,1
1,False,357,0,0,3,0,1,37.8,2,0.09,0.10,0.01,1.58,2,0,6.1,False,13.6,90,0,0,0,True,3,0,0,1,1,10.0,0,1
1,False,358,0,0,3,0,4,13.8,7,0.02,0.04,0.02,1.58,2,0,4.4,False,18.0,90,0,0,0,True,3,0,0,1,3,12.0,0,1
1,False,362,0,0,9,0,2,11.9,3,0.02,0.02,0.00,1.04,2,0,2.4,False,12.4,69,0,0,0,True,3,0,0,1,1,0.0,1,0
1,False,366,0,0,16,0,0,17.9,5,0.04,0.30,0.26,0.51,2,0,5.7,False,9.8,62,0,0,0,True,4,0,0,1,1,29.0,2,0
1,False,367,0,3,33,0,4,34.0,12,0.15,0.45,0.30,1.58,2,1,11.5,True,44.0,90,0,0,0,True,5,0,0,1,3,37.0,12,0
1,False,368,0,1,29,0,2,47.1,7,0.27,1.12,0.85,1.58,2,1,11.9,False,50.4,90,0,0,0,True,4,0,0,1,1,21.0,8,0
1,False,369,0,0,9,0,0,6.0,3,0.02,0.06,0.04,0.51,2,0,1.3,False,2.4,62,0,0,0,True,2,0,0,1,1,5.0,2,0
1,False,371,1,0,26,0,2,16.0,11,0.05,0.11,0.06,1.10,2,0,4.4,False,24.4,77,0,0,0,True,8,0,0,1,1,4.0,5,0
1,False,372,0,0,9,0,0,1.4,3,0.01,0.01,0.00,1.07,0,0,0.7,False,5.8,27,0,0,0,True,1,0,0,0,2,0.0,1,0
1,False,377,1,0,15,0,0,8.9,0,0.04,0.14,0.10,1.07,0,0,2.7,False,4.0,27,0,0,0,True,0,0,0,0,0,14.0,4,0
1,False,379,0,0,6,0,1,14.6,1,0.01,1.10,1.09,1.58,2,0,9.2,False,11.4,90,0,0,0,True,0,0,0,1,0,66.0,2,0
1,False,381,0,0,4,0,0,0.5,1,0.00,0.03,0.03,0.48,0,0,0.9,False,1.2,12,0,0,0,True,1,0,0,0,0,7.0,1,0
1,False,384,0,0,12,0,1,0.0,0,0.00,0.00,0.00,0.65,1,0,2.7,False,26.8,90,0,0,0,True,4,0,3,1,0,0.0,3,0
1,False,385,0,2,28,1,0,0.0,0,0.00,0.00,0.00,0.66,0,0,1.9,False,19.4,90,0,0,0,True,9,0,3,1,0,0.0,9,0
1,False,387,0,0,5,0,1,30.4,2,0.41,0.48,0.07,0.55,1,0,5.0,False,8.8,62,0,0,0,True,5,0,0,1,1,11.0,2,0
1,False,388,0,2,31,0,1,17.5,4,0.32,1.21,0.89,0.65,1,1,8.9,False,43.6,90,0,0,0,True,4,0,0,1,3,28.0,10,0
1,False,389,0,0,4,0,1,1.5,1,0.04,0.04,0.00,0.10,0,0,0.9,False,3.8,33,0,0,0,True,2,0,0,0,0,4.0,1,0
1,False,390,0,0,11,0,6,17.9,6,0.14,0.14,0.00,0.65,1,0,4.4,False,24.4,90,0,0,0,True,8,0,0,1,0,2.0,2,0
1,False,391,0,1,28,0,5,13.3,7,0.05,0.24,0.19,0.65,1,1,7.8,False,47.6,90,0,0,0,True,5,0,0,1,2,17.0,9,0
1,False,393,0,0,14,0,2,3.4,4,0.02,0.02,0.00,0.65,1,0,2.0,False,17.0,90,0,0,0,True,6,0,0,1,2,0.0,2,0
1,False,395,0,0,-1,0,2,3.8,2,0.02,0.19,0.17,0.55,1,0,4.7,False,3.8,56,0,0,0,True,0,0,0,1,0,39.0,1,0
1,False,397,0,0,16,0,0,8.9,5,0.02,0.08,0.06,0.65,1,0,4.6,False,5.8,90,0,0,0,True,4,0,0,1,1,31.0,2,0
1,False,398,0,0,15,0,0,49.6,6,0.40,0.52,0.12,0.65,1,0,7.5,False,10.4,81,0,0,0,True,3,0,0,1,3,15.0,1,1
1,False,399,2,1,28,0,0,48.8,0,0.50,0.50,0.00,0.10,0,0,9.2,False,39.2,27,0,0,0,True,0,0,0,0,0,4.0,8,0
1,False,406,0,0,3,0,0,2.1,2,0.01,0.01,0.00,0.10,0,0,0.4,False,2.2,27,0,0,0,True,2,0,0,0,0,0.0,1,0
1,False,411,0,0,6,0,0,5.2,3,0.02,0.76,0.74,0.65,1,0,5.9,False,3.8,90,0,0,0,True,3,0,0,1,0,50.0,2,0
1,False,412,0,0,7,0,2,0.0,0,0.00,0.00,0.00,1.01,2,0,2.0,False,20.2,90,0,0,0,True,8,0,2,1,0,0.0,1,0
1,False,415,0,0,-11,0,1,1.2,1,0.03,0.50,0.47,0.92,2,0,0.7,False,0.0,45,0,0,0,True,0,0,0,1,0,16.0,0,1
1,False,417,0,0,6,0,1,11.3,3,0.00,0.00,0.00,0.00,0,0,1.9,False,7.6,10,0,0,0,True,1,0,0,0,2,0.0,1,0
1,False,418,0,0,15,0,4,28.6,4,0.40,0.44,0.04,1.01,2,0,7.3,False,25.4,90,0,0,0,True,5,0,0,1,0,19.0,1,0
1,False,421,0,0,5,0,1,2.6,2,0.04,0.16,0.12,1.01,2,0,2.0,False,6.8,90,0,0,0,True,4,0,0,1,1,11.0,1,0
1,False,422,0,0,8,0,4,29.4,5,0.05,0.27,0.22,1.01,2,0,5.6,False,17.4,79,0,0,0,True,3,0,0,1,1,9.0,1,0
1,False,423,0,0,13,0,3,59.2,4,0.26,0.26,0.00,1.01,2,0,9.0,False,25.2,90,0,0,0,True,3,0,0,1,1,6.0,1,0
1,False,426,0,0,18,0,1,55.4,6,0.26,0.34,0.08,1.01,2,0,9.3,False,20.2,90,0,0,0,True,5,0,0,1,0,17.0,2,0
1,False,427,0,0,12,0,0,28.1,4,0.23,0.73,0.50,1.01,2,0,8.7,False,9.6,90,0,0,0,True,4,0,0,1,0,49.0,2,0
1,False,428,0,0,14,0,0,28.2,3,0.21,0.45,0.24,1.01,2,0,6.9,False,5.4,79,0,0,0,True,3,0,0,1,0,35.0,2,0
1,False,429,0,0,9,0,0,48.6,1,0.10,0.10,0.00,0.09,0,0,6.4,False,11.6,45,0,0,0,True,1,0,0,0,0,4.0,1,0
1,False,432,0,0,7,0,0,2.5,1,0.01,0.08,0.07,0.07,0,0,0.7,False,2.8,23,0,0,0,True,1,0,0,0,0,2.0,1,0
1,False,435,0,0,3,0,0,0.6,1,0.00,0.00,0.00,0.00,0,0,0.1,False,0.2,10,0,0,0,True,1,0,0,0,0,0.0,1,0
1,False,439,0,0,2,0,0,0.5,0,0.00,0.04,0.04,0.07,0,0,0.9,False,0.0,23,0,0,0,True,0,0,0,0,0,9.0,1,0
1,False,445,0,0,0,0,15,0.2,15,0.00,0.00,0.00,2.98,2,0,3.8,False,37.8,90,0,0,0,True,2,0,0,1,0,0.0,3,0
1,False,446,0,0,-1,0,0,0.0,0,0.00,0.00,0.00,0.79,1,0,0.0,False,0.0,1,0,0,0,True,0,0,0,0,0,0.0,1,0
1,False,447,0,0,4,0,10,0.3,10,0.01,0.01,0.00,2.98,2,0,3.3,False,32.4,90,0,0,0,True,2,0,0,1,0,0.0,3,0
1,False,449,0,0,8,0,6,15.2,11,0.35,0.35,0.00,2.98,2,0,3.7,False,22.0,90,0,0,0,True,8,0,0,1,5,0.0,3,0
1,False,453,0,0,12,0,3,2.4,8,0.02,0.09,0.07,2.98,2,0,1.7,False,5.2,90,0,0,0,True,4,0,0,1,1,9.0,2,0
1,False,454,0,2,31,0,1,3.5,2,0.01,0.23,0.22,1.94,1,1,6.9,False,37.4,75,0,0,0,True,1,0,0,1,0,28.0,9,0
1,False,455,0,0,14,0,0,6.4,4,0.06,0.10,0.04,3.87,3,0,2.1,False,6.2,90,0,0,0,True,3,0,0,1,1,8.0,2,0
1,False,456,0,0,1,0,3,1.3,6,0.01,0.07,0.06,1.50,1,0,1.3,False,7.8,34,0,0,0,True,1,0,0,0,2,4.0,0,1
1,False,457,0,0,-1,0,1,0.1,2,0.00,0.00,0.00,1.04,1,0,0.1,False,0.0,14,0,0,0,True,1,0,0,0,0,2.0,0,1
1,False,459,0,0,13,0,6,21.4,13,0.01,0.06,0.05,1.94,1,0,4.0,False,15.6,75,0,0,0,True,6,0,0,1,1,3.0,3,1
1,False,460,0,0,28,0,0,13.9,3,0.17,0.26,0.09,1.50,1,1,6.1,False,38.4,34,0,0,0,True,1,0,0,0,2,9.0,6,0
1,False,462,0,0,3,0,0,1.2,2,0.00,0.00,0.00,1.48,1,0,0.2,False,0.4,55,0,0,0,True,2,0,0,1,0,0.0,1,0
1,False,464,1,0,7,0,1,16.3,8,0.02,1.02,1.00,2.19,1,0,6.4,False,20.0,90,0,0,0,True,3,0,0,1,4,28.0,4,1
1,False,465,1,0,18,0,2,13.7,5,0.14,0.20,0.06,1.48,1,0,5.0,False,28.2,55,0,0,0,True,2,0,0,1,1,8.0,4,0
1,False,467,0,0,11,0,0,0.0,0,0.00,0.00,0.00,0.47,1,0,1.4,False,14.2,90,0,0,0,True,9,0,2,1,0,0.0,2,0
1,False,469,0,0,13,0,3,5.8,6,0.02,0.02,0.00,0.47,1,0,2.7,False,15.2,90,0,0,0,True,10,0,0,1,3,6.0,2,0
1,False,471,0,0,4,0,7,0.6,7,0.02,0.13,0.11,0.47,1,0,2.2,False,7.6,90,0,0,0,True,6,0,0,1,0,14.0,2,0
1,False,472,0,0,15,0,12,25.9,14,0.28,0.28,0.00,0.47,1,0,5.8,False,32.2,90,0,0,0,True,3,0,0,1,2,0.0,4,0
1,False,473,0,0,24,1,2,35.6,2,0.17,0.21,0.04,0.34,0,0,6.3,False,16.0,73,0,0,0,True,4,0,0,1,0,11.0,5,1
1,False,474,0,0,5,0,7,1.3,8,0.00,0.00,0.00,0.47,1,0,2.2,False,20.8,90,0,0,0,True,0,0,0,1,1,0.0,1,1
1,False,478,0,0,-2,0,0,0.9,0,0.00,0.00,0.00,0.13,1,0,0.1,False,0.0,16,0,0,0,True,1,0,0,0,0,0.0,1,0
1,False,480,0,0,10,0,1,9.3,3,0.06,0.19,0.13,0.47,1,0,2.4,False,0.0,90,0,0,0,True,2,0,0,1,0,16.0,2,0
1,False,481,0,0,14,0,1,20.8,6,0.25,0.25,0.00,0.55,1,0,2.8,False,7.2,62,0,0,0,True,3,0,0,1,2,0.0,2,0
1,False,483,0,0,5,1,1,2.5,3,0.00,0.00,0.00,0.25,0,0,0.4,False,1.4,61,0,0,0,True,1,0,0,1,1,0.0,3,0
1,False,486,0,0,18,1,2,42.5,8,0.16,0.16,0.00,0.34,0,0,5.4,False,11.6,73,0,0,0,True,5,0,0,1,1,0.0,3,0
1,False,488,0,0,10,0,3,13.0,6,0.01,0.04,0.03,0.47,1,0,3.4,False,17.8,90,0,0,0,True,3,0,0,1,0,3.0,2,0
1,False,490,0,0,3,0,0,2.4,1,0.01,0.13,0.12,0.22,1,0,0.4,False,0.0,28,0,0,0,True,1,0,0,0,0,3.0,1,0
1,False,491,0,0,8,0,2,6.8,3,0.02,0.24,0.22,0.47,1,0,4.3,False,5.2,90,0,0,0,True,1,0,0,1,0,31.0,2,0
1,False,492,0,0,4,0,0,1.4,1,0.00,0.00,0.00,0.29,0,0,0.1,False,0.0,20,0,0,0,True,1,0,0,0,0,0.0,1,0
1,False,493,0,0,3,0,0,0.0,0,0.00,0.00,0.00,0.00,0,0,0.0,False,0.0,1,0,0,0,True,0,0,0,0,0,0.0,1,0
1,False,496,0,0,15,0,4,0.0,0,0.00,0.00,0.00,3.87,3,0,4.4,False,43.6,90,0,0,0,True,12,0,5,1,0,0.0,2,0
1,False,498,0,0,10,0,11,2.2,16,0.02,0.02,0.00,3.87,3,0,3.9,False,36.6,90,0,0,0,True,2,0,0,1,5,0.0,3,0
1,False,502,0,0,13,0,9,19.2,11,0.06,0.06,0.00,3.87,3,0,5.3,False,31.8,90,0,0,0,True,3,0,0,1,2,2.0,3,0
1,False,504,0,0,19,1,4,4.5,4,0.03,0.16,0.13,0.29,0,0,2.9,False,12.4,90,0,0,0,True,2,0,0,1,0,12.0,6,0
1,False,506,0,0,3,0,0,0.7,0,0.02,0.02,0.00,0.44,0,0,0.0,False,0.0,4,0,0,0,True,2,0,0,0,0,0.0,1,0
1,False,514,0,0,17,0,1,26.0,8,0.06,0.12,0.06,3.87,3,0,4.5,False,10.4,90,0,0,0,True,7,0,0,1,0,9.0,2,0
1,False,515,0,0,6,0,1,8.3,2,0.01,0.01,0.00,0.85,0,0,2.1,False,4.4,22,0,0,0,True,1,0,0,0,0,8.0,1,0
1,False,516,0,0,8,0,0,14.7,5,0.01,0.01,0.00,2.18,1,0,1.7,False,2.0,45,0,0,0,True,2,0,0,0,3,0.0,1,0
1,False,519,0,0,1,0,0,5.5,3,0.06,0.08,0.02,1.70,2,0,0.5,False,0.0,45,0,0,0,True,2,0,0,1,1,1.0,0,1
1,False,520,0,0,2,0,0,2.0,8,0.01,0.01,0.00,1.70,2,0,0.0,False,0.0,45,0,0,0,True,7,0,0,1,1,2.0,1,0
1,False,522,0,0,15,0,2,3.3,5,0.01,0.01,0.00,3.43,3,0,1.0,False,6.2,85,0,0,0,True,2,0,0,1,1,0.0,2,0
1,False,523,0,0,10,0,0,5.9,2,0.02,0.40,0.38,3.02,3,0,7.5,False,14.2,67,0,0,0,True,1,0,0,1,1,55.0,2,0
1,False,525,0,0,16,0,0,27.2,2,0.06,0.06,0.00,2.18,1,0,3.6,False,7.2,45,0,0,0,True,1,0,0,0,1,2.0,1,0
1,False,526,0,0,3,0,0,0.0,0,0.00,0.07,0.07,0.85,0,0,0.5,False,0.0,22,0,0,0,True,0,0,0,0,0,5.0,1,0
1,False,527,0,0,6,0,1,2.2,1,0.00,0.00,0.00,3.02,3,0,0.2,False,0.0,67,0,0,0,True,0,0,0,1,0,0.0,2,0
1,False,529,0,0,7,0,1,0.0,0,0.00,0.00,0.00,1.80,2,0,1.5,False,15.2,90,0,0,0,True,8,0,1,1,0,0.0,1,0
1,False,532,0,0,4,0,7,1.2,9,0.01,0.01,0.00,1.80,2,0,1.9,False,18.2,90,0,0,0,True,0,0,0,1,2,0.0,0,1
1,False,534,0,0,14,0,1,39.4,4,0.27,0.31,0.04,1.69,1,0,6.2,False,9.4,79,0,0,0,True,6,0,0,1,3,13.0,2,0
1,False,535,0,0,2,0,0,0.6,0,0.01,0.01,0.00,0.10,1,0,0.0,False,0.0,23,0,0,0,True,2,0,0,0,0,0.0,1,0
1,False,536,0,0,9,0,5,27.5,8,0.29,0.29,0.00,1.80,2,0,5.5,False,23.0,90,0,0,0,True,5,0,0,1,3,4.0,1,0
1,False,539,0,0,1,0,4,1.4,5,0.01,0.02,0.01,1.69,1,0,1.7,False,11.4,66,0,0,0,True,4,0,0,1,1,4.0,1,1
1,False,541,0,0,5,0,2,5.3,4,0.08,0.16,0.08,1.80,2,0,3.0,False,13.8,90,0,0,0,True,3,0,0,1,2,11.0,1,0
1,False,542,0,0,13,0,0,9.9,2,0.03,0.03,0.00,1.69,1,0,1.5,False,4.6,79,0,0,0,True,1,0,0,1,1,0.0,2,0
1,False,543,0,0,3,0,0,0.6,0,0.00,0.03,0.03,0.10,1,0,0.3,False,0.4,10,0,0,0,True,0,0,0,0,0,2.0,1,0
1,False,544,1,2,31,0,2,31.4,13,0.09,0.09,0.00,1.80,2,0,5.0,False,18.8,90,0,0,0,True,8,0,0,1,3,0.0,9,0
1,False,545,0,0,18,0,0,32.1,2,0.03,0.09,0.06,1.80,2,0,7.2,False,14.6,90,0,0,0,True,2,0,0,1,0,25.0,2,0
1,False,548,0,0,3,0,0,0.3,1,0.00,0.00,0.00,0.10,1,0,0.0,False,0.0,10,0,0,0,True,1,0,0,0,0,0.0,1,0
1,False,549,0,0,1,0,0,0.9,2,0.00,0.00,0.00,0.14,1,0,0.0,False,0.0,31,0,0,0,True,2,0,0,0,0,0.0,1,0
1,False,551,0,0,23,0,1,3.3,7,0.01,0.16,0.15,1.66,1,1,5.2,False,32.8,58,0,0,0,True,5,0,0,1,1,16.0,5,1
1,False,552,0,0,1,0,0,1.5,0,0.00,0.30,0.30,1.69,1,0,1.1,False,0.0,66,0,0,0,True,0,0,0,1,0,9.0,2,0
1,False,553,0,0,3,0,0,0.2,0,0.00,0.00,0.00,0.10,1,0,0.0,False,0.0,23,0,0,0,True,0,0,0,0,0,0.0,1,0
1,False,556,0,0,3,0,0,0.0,0,0.00,0.00,0.00,0.07,0,0,0.0,False,0.4,5,0,0,0,True,1,0,0,0,0,0.0,1,0
1,False,557,1,0,30,1,2,39.8,6,0.14,0.33,0.19,0.06,0,0,8.7,False,17.0,75,0,0,0,True,3,0,0,1,1,30.0,6,0
1,False,558,0,0,3,0,0,1.0,1,0.00,0.00,0.00,0.13,1,0,0.4,False,0.6,16,0,0,0,True,1,0,0,0,0,2.0,1,0
1,False,559,0,0,5,0,1,0.0,2,0.00,0.00,0.00,1.04,1,0,0.4,False,4.0,14,0,0,0,True,0,0,0,0,1,0.0,1,0
1,False,562,0,0,7,0,3,1.4,9,0.00,0.61,0.61,0.63,1,0,2.1,False,12.6,79,0,0,0,True,2,0,0,1,4,7.0,2,0
1,False,564,0,0,12,0,1,0.0,0,0.00,0.00,0.00,0.66,1,0,1.4,False,14.4,90,0,0,0,True,10,0,2,1,0,0.0,2,0
1,False,565,2,3,41,1,4,21.8,13,0.33,0.38,0.05,0.47,0,0,7.4,True,31.6,75,0,0,0,True,7,0,0,1,2,21.0,14,0
1,False,566,0,0,5,0,13,0.3,13,0.00,0.00,0.00,2.25,2,0,3.2,False,31.4,90,0,0,0,True,1,0,0,1,0,0.0,2,1
1,False,567,0,0,12,0,3,0.0,0,0.00,0.00,0.00,2.98,2,0,4.1,False,41.2,90,0,0,0,True,5,0,5,1,0,0.0,1,1
1,False,569,0,0,33,0,0,4.3,2,0.01,0.74,0.73,2.24,3,1,8.2,False,37.2,90,0,0,0,True,1,0,0,1,1,40.0,6,0
1,False,570,0,0,10,0,0,7.3,4,0.01,0.17,0.16,2.21,3,0,1.8,False,2.8,72,0,0,0,True,2,0,0,1,2,8.0,2,0
1,False,572,0,3,41,1,0,0.0,0,0.00,0.00,0.00,1.83,0,0,3.5,True,34.6,90,0,0,0,True,22,0,5,1,0,0.0,10,0
1,False,575,0,0,2,0,0,3.1,3,0.00,0.00,0.00,1.56,3,0,0.0,False,0.0,61,0,0,0,True,3,0,0,1,0,0.0,1,1
1,False,576,0,0,11,1,1,4.8,6,0.03,0.03,0.00,1.16,0,0,1.3,False,8.4,70,0,0,0,True,2,0,0,1,3,0.0,3,0
1,False,577,0,0,3,0,1,2.4,1,0.01,0.01,0.00,0.14,0,0,0.5,False,2.4,18,0,0,0,True,1,0,0,0,0,0.0,1,0
1,False,579,0,0,3,0,3,1.2,4,0.03,0.03,0.00,0.54,0,0,1.4,False,13.2,20,0,0,0,True,1,0,0,0,1,0.0,1,0
1,False,580,0,0,5,0,0,1.3,3,0.00,0.00,0.00,0.03,0,0,0.5,False,3.4,23,0,0,0,True,2,0,0,0,1,0.0,1,0
1,False,583,0,0,3,0,1,0.2,1,0.00,0.00,0.00,0.28,0,0,0.5,False,2.4,25,0,0,0,True,1,0,0,0,0,2.0,1,0
1,False,584,0,0,3,0,0,0.3,1,0.00,0.00,0.00,0.13,0,0,0.1,False,0.4,8,0,0,0,True,1,0,0,0,0,0.0,1,0
1,False,585,0,0,4,0,4,0.0,4,0.00,0.00,0.00,0.96,0,0,0.8,False,8.0,26,0,0,0,True,0,0,0,0,0,0.0,1,0
1,False,586,0,1,35,1,13,0.6,13,0.00,0.28,0.28,0.86,0,1,8.5,True,51.8,63,0,0,0,True,2,0,0,1,0,33.0,15,0
1,False,588,0,0,12,0,5,26.5,9,0.16,0.16,0.00,0.27,0,0,5.5,False,24.0,35,0,0,0,True,3,0,0,0,4,4.0,1,0
1,False,591,1,0,24,0,2,14.0,8,0.31,0.54,0.23,0.63,1,0,5.4,False,21.6,70,0,0,0,True,5,0,0,1,1,18.0,5,0
1,False,592,0,0,4,0,2,10.0,2,0.00,0.00,0.00,0.03,0,0,1.5,False,5.2,10,0,0,0,True,0,0,0,0,0,0.0,1,0
1,False,593,0,0,-1,0,7,1.2,9,0.00,0.03,0.03,2.98,2,0,2.3,False,16.4,90,0,0,0,True,2,0,0,1,2,5.0,1,0
1,False,596,0,0,3,0,0,0.0,2,0.00,0.00,0.00,0.14,0,0,0.4,False,4.0,8,0,0,0,True,0,0,0,0,2,0.0,1,0
1,False,600,0,0,7,0,0,15.4,2,0.05,0.05,0.00,0.00,0,0,2.4,False,4.2,12,0,0,0,True,2,0,0,0,0,4.0,1,0
1,False,605,0,0,3,0,0,2.7,0,0.01,0.01,0.00,0.00,0,0,0.3,False,0.6,4,0,0,0,True,0,0,0,0,0,0.0,1,0
1,False,608,0,0,6,0,0,0.8,1,0.00,0.10,0.10,0.31,2,0,2.1,False,3.4,15,0,0,0,True,1,0,0,0,0,17.0,1,0
2,True,28,0,0,18,0,1,0.0,0,0.01,0.01,0.00,1.41,3,0,0.0,False,0.0,90,0,0,0,True,13,0,4,1,0,0.0,2,0
2,True,40,1,0,28,0,1,0.0,5,1.01,1.15,0.14,1.41,3,0,0.0,False,0.0,90,0,0,0,True,3,0,0,1,1,0.0,5,0
2,True,42,0,0,3,0,1,0.0,1,0.01,0.01,0.00,0.20,1,0,0.0,False,0.0,27,0,0,0,True,0,0,0,0,0,0.0,1,0
2,True,43,0,0,29,0,3,0.0,12,0.11,0.67,0.56,2.01,2,0,0.0,False,0.0,90,0,0,0,True,7,0,0,1,2,0.0,4,0
2,True,57,0,0,20,0,3,0.0,0,0.00,0.00,0.00,1.84,1,0,0.0,False,0.0,90,0,0,0,True,8,0,5,1,0,0.0,3,0
2,True,60,0,0,19,0,9,0.0,12,0.74,0.74,0.00,1.84,1,0,0.0,False,0.0,90,0,0,0,True,3,0,0,1,3,0.0,4,0
2,True,61,0,2,27,0,7,0.0,9,0.07,0.07,0.00,1.84,1,0,0.0,False,0.0,90,0,0,0,True,6,0,0,1,2,0.0,4,0
2,True,64,0,0,5,0,4,0.0,6,0.02,0.02,0.00,1.84,1,0,0.0,False,0.0,90,0,0,0,True,0,0,0,1,2,0.0,1,1
2,True,67,0,0,4,0,1,0.0,5,0.02,0.42,0.40,1.84,1,0,0.0,False,0.0,90,0,0,0,True,3,0,0,1,1,0.0,2,0
2,True,68,0,0,20,0,1,0.0,11,0.21,0.30,0.09,1.84,1,0,0.0,False,0.0,90,0,0,0,True,6,0,0,1,4,0.0,1,1
2,True,69,0,3,39,1,3,0.0,15,0.27,0.53,0.26,1.71,0,1,0.0,True,0.0,86,0,0,0,True,9,0,0,1,3,0.0,12,1
2,True,70,0,0,12,1,0,0.0,5,0.05,0.66,0.61,1.67,0,0,0.0,False,0.0,80,0,0,0,True,5,0,0,1,0,0.0,3,0
2,True,71,0,0,13,1,0,0.0,2,0.01,0.01,0.00,1.67,0,0,0.0,False,0.0,68,0,0,0,True,2,0,0,1,0,0.0,3,0
2,True,73,0,0,4,0,0,0.0,3,0.00,0.00,0.00,0.16,1,0,0.0,False,0.0,21,0,0,0,True,3,0,0,0,0,0.0,1,0
2,True,74,0,0,3,0,0,0.0,0,0.01,0.01,0.00,0.16,1,0,0.0,False,0.0,9,0,0,0,True,0,0,0,0,0,0.0,1,0
2,True,75,0,0,5,0,0,0.0,2,0.00,0.00,0.00,0.13,1,0,0.0,False,0.0,3,0,0,0,True,1,0,0,0,1,0.0,1,0
2,True,79,1,0,11,1,1,0.0,3,0.04,0.62,0.58,1.67,0,0,0.0,False,0.0,80,0,0,0,True,2,0,0,1,0,0.0,5,0
2,True,81,0,0,4,0,0,0.0,1,0.00,0.00,0.00,0.16,1,0,0.0,False,0.0,9,0,0,0,True,1,0,0,0,0,0.0,1,0
2,True,82,0,0,7,0,2,0.0,0,0.00,0.00,0.00,1.46,1,0,0.0,False,0.0,90,0,0,0,True,4,0,1,1,0,0.0,2,0
2,True,84,0,0,14,0,11,0.0,13,0.01,0.18,0.17,1.46,1,0,0.0,False,0.0,90,0,0,0,True,8,0,0,1,2,0.0,3,1
2,True,86,1,1,29,0,3,0.0,11,0.13,0.15,0.02,1.46,1,0,0.0,False,0.0,87,0,0,0,True,6,0,0,1,2,0.0,6,0
2,True,87,0,0,7,0,17,0.0,17,0.01,0.01,0.00,1.46,1,0,0.0,False,0.0,90,0,0,0,True,2,0,0,1,0,0.0,3,1
2,True,88,0,0,9,0,3,0.0,4,0.21,0.23,0.02,1.46,1,0,0.0,False,0.0,87,0,0,0,True,4,0,0,1,1,0.0,2,0
2,True,89,0,0,3,0,0,0.0,0,0.00,0.00,0.00,0.00,0,0,0.0,False,0.0,2,0,0,0,True,0,0,0,0,0,0.0,1,0
2,True,90,0,0,6,0,0,0.0,1,0.02,0.02,0.00,0.00,0,0,0.0,False,0.0,2,0,0,0,True,0,0,0,0,1,0.0,1,0
2,True,91,0,0,-1,0,2,0.0,2,0.00,0.00,0.00,0.54,1,0,0.0,False,0.0,12,0,0,0,True,0,0,0,0,0,0.0,1,0
2,True,94,0,3,34,0,3,0.0,9,0.02,0.27,0.25,1.46,1,1,0.0,False,0.0,87,0,0,0,True,4,0,0,1,2,0.0,10,0
2,True,95,0,0,16,0,3,0.0,7,0.08,0.10,0.02,1.36,1,0,0.0,False,0.0,29,0,0,0,True,3,0,0,0,1,0.0,1,0
2,True,96,0,0,20,1,2,0.0,9,0.13,0.16,0.03,0.13,0,0,0.0,False,0.0,68,0,0,0,True,5,0,0,1,2,0.0,3,0
2,True,98,0,0,11,0,5,0.0,10,0.14,0.14,0.00,1.46,1,0,0.0,False,0.0,90,0,0,0,True,2,0,0,1,3,0.0,1,1
2,True,102,0,0,4,0,0,0.0,0,0.01,0.01,0.00,1.32,1,0,0.0,False,0.0,21,0,0,0,True,0,0,0,0,0,0.0,1,0
2,True,105,0,0,4,1,0,0.0,1,0.06,0.17,0.11,0.09,0,0,0.0,False,0.0,60,0,0,0,True,1,0,0,1,0,0.0,2,1
